search_query,name,description,설명,url,type,usage_count,topic
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Just Prompt,"Unify your interactions with multiple LLM providers through a single API. Send prompts from strings or files, and receive responses in markdown format, all while managing multiple models in parallel. Simplify your workflow and enhance productivity with seamless integration of various AI models.",단일 API를 통해 여러 LLM 제공자와의 상호 작용을 통합합니다. 문자열이나 파일에서 프롬프트를 보내고 마크다운 형식으로 응답을 받는 동시에 여러 모델을 병렬로 관리합니다. 다양한 AI 모델을 원활하게 통합하여 워크플로를 간소화하고 생산성을 향상합니다.,https://smithery.ai/server/@disler/just-prompt,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,CucumberStudio MCP Server,Fetch and manipulate CucumberStudio data seamlessly with AI. Enable your applications to generate and modify test scenarios and features using the CucumberStudio API. Enhance your AI capabilities by integrating with CucumberStudio's rich context and resources.,AI로 CucumberStudio 데이터를 원활하게 가져오고 조작합니다. CucumberStudio API를 사용하여 애플리케이션이 테스트 시나리오와 기능을 생성하고 수정할 수 있도록 합니다. CucumberStudio의 풍부한 컨텍스트와 리소스와 통합하여 AI 기능을 강화합니다.,https://smithery.ai/server/@rizaqpratama/mcp-cucumberstudio,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Grok Plugin,"Leverage Grok AI's capabilities for chat, image analysis, and function calling directly within your applications. Enhance user interactions with intelligent responses and visual understanding. Integrate seamlessly with Cline for a powerful AI experience.","Grok AI의 채팅, 이미지 분석 및 함수 호출 기능을 애플리케이션 내에서 직접 활용하세요. 지능형 응답 및 시각적 이해로 사용자 상호 작용을 강화하세요. 강력한 AI 경험을 위해 Cline과 완벽하게 통합하세요.",https://smithery.ai/server/@Bob-lance/grok-mcp,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Home Assistant Integration,"Control your Home Assistant devices effortlessly using AI assistants. Search for entities and manage devices with simple commands, enhancing your smart home experience. Streamline your interactions with Home Assistant through natural language processing.",AI 어시스턴트를 사용하여 Home Assistant 기기를 손쉽게 제어하세요. 엔티티를 검색하고 간단한 명령으로 기기를 관리하여 스마트 홈 경험을 향상하세요. 자연어 처리를 통해 Home Assistant와의 상호 작용을 간소화하세요.,https://smithery.ai/server/@hpohlmann/home-assistant-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Port MCP Server,Integrate seamlessly with Port.io's AI agent to trigger actions and receive responses. Enhance your applications by leveraging the capabilities of Port.io's AI through a simple and efficient interface. Start automating tasks and improving workflows with ease.,Port.io의 AI 에이전트와 완벽하게 통합하여 작업을 트리거하고 응답을 받습니다. 간단하고 효율적인 인터페이스를 통해 Port.io의 AI 기능을 활용하여 애플리케이션을 개선하세요. 손쉽게 작업을 자동화하고 워크플로를 개선하세요.,https://smithery.ai/server/@port-experimental/port-mcp-server,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Blender Integration,"Connect Claude AI to Blender for prompt-assisted 3D modeling and scene manipulation. Create, modify, and control 3D objects and materials directly from Claude, enhancing your creative workflow. Execute Python code in Blender seamlessly to automate tasks and streamline your projects.","Claude AI를 Blender에 연결하여 신속한 3D 모델링 및 장면 조작을 지원합니다. Claude에서 직접 3D 객체와 소재를 만들고, 수정하고, 제어하여 창의적인 워크플로를 향상시킵니다. Blender에서 Python 코드를 원활하게 실행하여 작업을 자동화하고 프로젝트를 간소화합니다.",https://smithery.ai/server/@ahujasid/blender-mcp,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Maker,Create new Model Context Protocol servers effortlessly. Utilize templates and tools to scaffold your MCP projects with essential components and configurations. Streamline your development process and integrate seamlessly with Claude Desktop.,새로운 Model Context Protocol 서버를 손쉽게 만드세요. 템플릿과 도구를 활용하여 필수 구성 요소와 구성으로 MCP 프로젝트를 스캐폴딩하세요. 개발 프로세스를 간소화하고 Claude Desktop과 완벽하게 통합하세요.,https://smithery.ai/server/@CaptainCrouton89/mcp-maker,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Integration App Server,Exposes tools powered by Integration App.,통합 앱으로 구동되는 도구를 공개합니다.,https://smithery.ai/server/@integration-app/mcp-server,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Houdini Integration,"Connect Claude AI to Houdini for prompt-assisted 3D modeling, scene creation, and simulation setup. Control and manipulate Houdini nodes, create geometry, and execute Python code directly from Claude, enhancing your creative workflow.","Claude AI를 Houdini에 연결하여 신속한 3D 모델링, 장면 생성 및 시뮬레이션 설정을 지원합니다. Houdini 노드를 제어하고 조작하고, 지오메트리를 생성하고, Claude에서 직접 Python 코드를 실행하여 창의적인 워크플로를 향상시킵니다.",https://smithery.ai/server/@capoom/houdini-mcp,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MongoDB MCP Server,"Enable LLMs to interact seamlessly with MongoDB databases. Query collections, manage data, and inspect schemas using natural language commands. Streamline your database operations and enhance your applications with powerful data management capabilities.","LLM이 MongoDB 데이터베이스와 원활하게 상호 작용할 수 있도록 합니다. 자연어 명령을 사용하여 컬렉션을 쿼리하고, 데이터를 관리하고, 스키마를 검사합니다. 강력한 데이터 관리 기능으로 데이터베이스 작업을 간소화하고 애플리케이션을 향상시킵니다.",https://smithery.ai/server/@nickiiitu/MongoDB-Model-Context-Protocol-MCP-,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Cadwin95 Server,Integrate advanced data processing and tool invocation capabilities.,고급 데이터 처리 및 도구 호출 기능을 통합합니다.,https://smithery.ai/server/@cadwin95/cadwin95,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP RAG Server,Enable your AI agents to retrieve and generate information using a vector database for enhanced context. Seamlessly integrate with GitHub to extract Move files and leverage LLMs for intelligent responses. Simplify your workflow with a powerful server that enhances document retrieval and generation capabilities.,AI 에이전트가 벡터 데이터베이스를 사용하여 향상된 컨텍스트를 위한 정보를 검색하고 생성할 수 있도록 합니다. GitHub와 원활하게 통합하여 Move 파일을 추출하고 LLM을 활용하여 지능형 응답을 제공합니다. 문서 검색 및 생성 기능을 향상시키는 강력한 서버로 워크플로를 간소화합니다.,https://smithery.ai/server/@ProbonoBonobo/sui-mcp-server,Local,,4
