Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,MCP Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by allowing your language models to interact with external resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with various data sources and functionalities.,애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델이 외부 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 기능을 사용하여 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@yunlonghu988/mcp-server-git-2,Remote,
,Supabase Server,"A Model Context Protocol server for interacting with Supabase databases, storage, and edge functions.","Supabase 데이터베이스, 저장소, 에지 기능과 상호작용하기 위한 모델 컨텍스트 프로토콜 서버입니다.",https://smithery.ai/server/supabase-server,Remote,
,MarkItDown MCP Server,Convert various file formats to Markdown using the MarkItDown utility.,MarkItDown 유틸리티를 사용하여 다양한 파일 형식을 Markdown으로 변환합니다.,https://smithery.ai/server/@KorigamiK/markitdown_mcp_server,Remote,
,PipeRun MCP,"Integrate AI models with the PipeRun CRM API to perform operations like managing contacts, deals, and generating reports. Streamline your CRM interactions and enhance data analysis with customizable prompt templates. Leverage advanced diagnostics and configuration options for optimal server performance.","AI 모델을 PipeRun CRM API와 통합하여 연락처, 거래 관리, 보고서 생성과 같은 작업을 수행합니다. 사용자 정의 가능한 프롬프트 템플릿으로 CRM 상호 작용을 간소화하고 데이터 분석을 향상합니다. 최적의 서버 성능을 위해 고급 진단 및 구성 옵션을 활용합니다.",https://smithery.ai/server/@dinhogehm/piperun-mcp,Remote,
,Sleep Tool,"Pause execution for a specified duration to control the flow of your agents. Enhance your automation by introducing timed delays, ensuring tasks are executed in the desired sequence. Ideal for managing workflows that require waiting periods between actions.","에이전트의 흐름을 제어하기 위해 지정된 기간 동안 실행을 일시 중지합니다. 시간 지연을 도입하여 자동화를 강화하고, 작업이 원하는 순서로 실행되도록 합니다. 작업 간에 대기 기간이 필요한 워크플로를 관리하는 데 이상적입니다.",https://smithery.ai/server/@AgentsWorkingTogether/mcp-sleep,Remote,
,Android ADB Server,"Manage your Android devices effortlessly through ADB commands. Install, uninstall, and control applications, as well as perform screen and input operations directly from your server. Simplify device management and enhance automation with powerful tools at your fingertips.","ADB 명령을 통해 Android 기기를 손쉽게 관리하세요. 애플리케이션을 설치, 제거 및 제어하고, 서버에서 직접 화면 및 입력 작업을 수행하세요. 손끝에서 강력한 도구를 사용하여 기기 관리를 간소화하고 자동화를 강화하세요.",https://smithery.ai/server/@github-hewei/mcp-android-adb-server,Local,
,Local Network MCP,Access local network service interfaces seamlessly. Send requests and check the health status of services within your local network effortlessly. Enhance your applications with reliable local network capabilities.,로컬 네트워크 서비스 인터페이스에 원활하게 액세스합니다. 요청을 보내고 로컬 네트워크 내 서비스의 상태를 손쉽게 확인합니다. 안정적인 로컬 네트워크 기능으로 애플리케이션을 강화합니다.,https://smithery.ai/server/@prodzhang/localnetwork,Remote,
,MCP Forge,Generate new MCP servers effortlessly with customizable templates. Streamline your development process with Cursor IDE integration and easy deployment instructions for Smithery.,사용자 정의 가능한 템플릿으로 새로운 MCP 서버를 손쉽게 생성하세요. Cursor IDE 통합과 Smithery에 대한 쉬운 배포 지침으로 개발 프로세스를 간소화하세요.,https://smithery.ai/server/@chromewillow/mcp-forge,Remote,
,UNHCR Demographics Server,"Fetch refugee demographic statistics from the UNHCR API. Access and filter data by year, country of origin, and country of asylum to gain insights into refugee trends. Simplify your data retrieval process with a straightforward JSON interface.","UNHCR API에서 난민 인구 통계를 가져옵니다. 연도, 출신 국가, 망명 국가별로 데이터에 액세스하고 필터링하여 난민 추세에 대한 통찰력을 얻으세요. 간단한 JSON 인터페이스로 데이터 검색 프로세스를 간소화하세요.",https://smithery.ai/server/@rvibek/mcp_demographics,Remote,
,PubTator Server,Access and analyze biomedical literature with ease. Utilize advanced annotation and relationship mining capabilities to enhance your research and insights. Streamline your workflow by programmatically searching and exporting literature data through a user-friendly interface.,생물의학 문헌에 쉽게 접근하고 분석하세요. 고급 주석 및 관계 마이닝 기능을 활용하여 연구와 통찰력을 강화하세요. 사용자 친화적인 인터페이스를 통해 문헌 데이터를 프로그래밍 방식으로 검색하고 내보내 워크플로를 간소화하세요.,https://smithery.ai/server/@JackKuo666/pubtator-mcp-server,Remote,
,Deep Research,Search the web for information effortlessly. Leverage the power of the Tavily API to enhance your research capabilities with maximum efficiency. Configure your search parameters and get started quickly with this intuitive tool.,웹에서 정보를 손쉽게 검색하세요. Tavily API의 힘을 활용하여 최대의 효율성으로 연구 역량을 강화하세요. 검색 매개변수를 구성하고 이 직관적인 도구로 빠르게 시작하세요.,https://smithery.ai/server/@baranwang/mcp-deep-research,Remote,
,Hosted MCP,Integrate and extend LLM capabilities with external data and tools.,외부 데이터와 도구로 LLM 기능을 통합하고 확장합니다.,https://smithery.ai/server/@opportunity-co/hostedmcp,Remote,
,OpenRouter Multimodal Server,Leverage advanced chat and image analysis capabilities to enhance your applications. Engage in multimodal conversations and analyze images with custom queries seamlessly. Optimize your workflows with smart model selection and performance enhancements.,고급 채팅 및 이미지 분석 기능을 활용하여 애플리케이션을 강화하세요. 멀티모달 대화에 참여하고 사용자 지정 쿼리로 이미지를 원활하게 분석하세요. 스마트 모델 선택 및 성능 향상으로 워크플로를 최적화하세요.,https://smithery.ai/server/@stabgan/openrouter-mcp-multimodal,Remote,
,G Suite Integration,Interact with Google products like Gmail and Calendar.,Gmail과 캘린더와 같은 Google 제품을 사용해 보세요.,https://smithery.ai/server/@alBERT-launcher/mcp-gsuite-albert,Remote,
,SingleStore MCP Server,"Interact with SingleStore databases using a standardized protocol. Execute queries, describe schemas, and generate ER diagrams effortlessly.","표준화된 프로토콜을 사용하여 SingleStore 데이터베이스와 상호 작용합니다. 쿼리를 실행하고, 스키마를 설명하고, ER 다이어그램을 손쉽게 생성합니다.",https://smithery.ai/server/@madhukarkumar/singlestore-mcp-server,Remote,
,UML Model Context Protocol,Integrate UML modeling capabilities into your applications. Enhance your projects with dynamic UML diagram generation and manipulation features. Streamline your design process and improve collaboration with visual representations of your systems.,UML 모델링 기능을 애플리케이션에 통합합니다. 동적 UML 다이어그램 생성 및 조작 기능으로 프로젝트를 강화합니다. 시스템의 시각적 표현으로 설계 프로세스를 간소화하고 협업을 개선합니다.,https://smithery.ai/server/@antoinebou12/uml,Remote,
,Stripe Server,Integrate payment processing and customer management with Stripe.,Stripe를 사용하여 결제 처리와 고객 관리를 통합하세요.,https://smithery.ai/server/@atharvagupta2003/mcp-stripe,Remote,
,MCP Development Framework,"Create custom tools to interact with large language models effortlessly. Enhance your Cursor IDE with advanced features like web content fetching, PDF document processing, and Word document parsing. Streamline your workflow and automate tasks with ease.","대규모 언어 모델과 손쉽게 상호 작용할 수 있는 사용자 지정 도구를 만드세요. 웹 콘텐츠 페칭, PDF 문서 처리, Word 문서 구문 분석과 같은 고급 기능으로 Cursor IDE를 강화하세요. 워크플로를 간소화하고 작업을 쉽게 자동화하세요.",https://smithery.ai/server/@aigo666/mcp-framework,Remote,
,DevEnvInfoServer,"PLEASE RUN LOCALLY:
 This project implements a Cursor Model Context Protocol (MCP) server that provides detailed information about your development environment to the Cursor code editor. By leveraging this server, Cursor's intelligent agent can gain a deeper understanding of your system's configuration, installed tools, and running processes, enabling more context-aware and helpful assistance.","로컬로 실행하세요:
이 프로젝트는 Cursor 코드 편집기에 개발 환경에 대한 자세한 정보를 제공하는 Cursor Model Context Protocol(MCP) 서버를 구현합니다. 이 서버를 활용하면 Cursor의 지능형 에이전트가 시스템 구성, 설치된 도구 및 실행 중인 프로세스에 대한 더 깊은 이해를 얻을 수 있어 보다 컨텍스트 인식적이고 유용한 지원을 제공할 수 있습니다.",https://smithery.ai/server/@carterlasalle/system_information_mcp,Local,
,MPC Server,Integrate and manipulate data seamlessly with external tools and resources.,외부 도구 및 리소스를 사용하여 데이터를 원활하게 통합하고 조작합니다.,https://smithery.ai/server/@PedroDnT/mpc,Remote,
